trial_id,seed,controller,planner,contact,perception,offset_mm,spiral_radius_mm,noise_sigma_mm,success,failure_reason,insertion_time,peak_force,mean_force,jamming_count,retry_count,final_pose_error,compute_time,preinsert_pose_error,path_length,smoothness,max_joint_vel,max_joint_accel,solve_time,initial_contact_force,pose_estimation_error,effective_offset
144,24,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.268,30.4639,17.7867,0,0,0.001341,3.1528,0.004614,0.310592,11.1983,1.1959,318.9379,0.0,1.6545,0.001447,0.001447
145,25,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.37,32.2346,17.1258,0,0,0.002242,3.0859,0.004789,0.312048,11.2621,1.1918,311.289,0.0,1.8483,0.001963,0.001963
146,26,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.298,31.0535,15.1381,0,0,0.000792,3.0884,0.004441,0.311943,11.2412,1.1912,313.1707,0.0,1.8194,0.001125,0.001125
147,27,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,0,force_abort_max_recovery,14.958,41.1828,20.671,11,10,0.003627,1.642,0.004436,0.311803,11.3583,1.1934,329.1213,0.0,1.6977,0.001814,0.001814
148,28,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.294,32.0817,14.8526,0,0,0.001048,3.1316,0.004971,0.312115,11.3623,1.1929,311.5539,0.0,1.693,0.001148,0.001148
149,29,impedance,waypoint,spiral,gt-noise,0.0,6.0,1.0,1,,10.352,34.2074,17.3096,0,0,0.00046,3.2549,0.004236,0.311723,11.2029,1.1923,314.1539,0.0,1.67,0.001138,0.001138
150,0,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.322,31.3098,14.5131,0,0,0.00275,3.2653,0.004113,0.310217,11.2167,1.1968,323.813,0.0,1.5028,0.002822,0.002822
151,1,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.274,30.1465,19.229,0,0,0.000408,3.0434,0.004228,0.311851,11.2848,1.1904,311.7835,0.0,0.0,0.001243,0.001243
152,2,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.366,35.616,18.2987,0,0,0.002088,3.2316,0.004482,0.313317,11.3419,1.1945,314.1826,0.0,1.6457,0.002331,0.002331
153,3,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,13.2,43.2211,7.6184,6,6,0.004719,3.8671,0.00415,0.314935,11.3777,1.192,311.0435,0.0,1.6161,0.006699,0.006699
154,4,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.276,28.5074,17.3408,0,0,0.000424,3.2293,0.00464,0.310739,11.2751,1.1945,308.5949,0.0,0.0,0.003223,0.003223
155,5,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,0,force_abort_max_recovery,14.768,41.6334,20.1439,11,10,0.005828,1.6522,0.004968,0.313663,11.2732,1.1893,311.2725,0.0,1.5705,0.004132,0.004132
156,6,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,0,force_abort_max_recovery,14.814,40.6949,20.228,11,10,0.004602,1.646,0.004711,0.313276,11.4448,1.193,305.1643,0.0,1.8464,0.002441,0.002441
157,7,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.292,30.1477,14.7934,0,0,0.001611,3.2571,0.004454,0.311832,11.2678,1.1936,313.0909,0.0,1.5431,0.001735,0.001735
158,8,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.316,32.5756,15.6196,0,0,0.003249,3.2713,0.00479,0.313953,11.5888,1.3023,324.7014,0.0,1.791,0.003181,0.003181
159,9,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.268,10.7925,1.9049,0,0,0.002593,3.4791,0.004771,0.306306,11.2831,1.194,318.5113,0.0,1.582,0.00524,0.00524
160,10,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,0,force_abort_max_recovery,14.906,43.2168,20.7525,11,10,0.002524,1.5388,0.004927,0.310586,11.4169,1.1886,318.4095,0.0,1.6162,0.002398,0.002398
161,11,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.346,32.097,16.4647,0,0,0.004604,3.326,0.004662,0.313181,11.1453,1.1933,322.1434,0.0,1.6428,0.004848,0.004848
162,12,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.278,30.18,18.6512,0,0,0.001835,3.2115,0.00451,0.312017,11.2018,1.1916,309.9657,0.0,1.5272,0.002231,0.002231
163,13,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.318,32.1833,16.9227,0,0,0.001673,3.2724,0.004111,0.313331,11.3051,1.1951,321.0495,0.0,2.0118,0.001614,0.001614
164,14,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.388,37.4286,8.4313,0,0,0.004257,3.4581,0.004824,0.316163,11.3199,1.1934,316.6725,0.0,1.6785,0.005859,0.005859
165,15,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.356,38.3734,20.4287,0,0,0.004275,3.5068,0.004437,0.31487,11.1788,1.1917,308.0884,0.0,1.7685,0.004564,0.004564
166,16,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,0,force_abort_max_recovery,14.892,40.6755,20.37,11,10,0.00436,1.6445,0.004835,0.311897,11.1432,1.196,321.8159,0.0,1.8252,0.002325,0.002325
167,17,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.296,16.6065,4.4819,0,0,0.002613,3.404,0.004808,0.306643,11.487,1.1927,316.3017,0.0,1.5062,0.004916,0.004916
168,18,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.256,35.3662,7.0188,0,0,0.002623,3.3918,0.004714,0.31088,11.1883,1.1927,312.6497,0.0,1.5514,0.00633,0.00633
169,19,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.282,30.4307,17.6128,0,0,0.001791,3.2262,0.004404,0.310431,11.1981,1.193,316.2508,0.0,1.5866,0.00206,0.00206
170,20,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.272,30.3939,14.9665,0,0,0.001819,3.2632,0.004611,0.311939,11.2146,1.1889,316.622,0.0,1.7216,0.001879,0.001879
171,21,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.274,29.8191,18.5689,0,0,0.00184,3.213,0.00489,0.31215,11.1515,1.1952,308.432,0.0,0.0,0.002403,0.002403
172,22,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.244,30.0973,17.4005,0,0,0.001841,3.5005,0.004901,0.31075,11.4218,1.1938,313.5387,0.0,0.0,0.002959,0.002959
173,23,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.358,36.8351,19.2526,0,0,0.002204,3.3078,0.004594,0.313315,11.2228,1.1914,310.8078,0.0,1.8894,0.00206,0.00206
174,24,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.268,29.9452,19.5083,0,0,0.002534,3.4732,0.00487,0.309303,11.1686,1.1968,319.3735,0.0,0.0,0.002895,0.002895
175,25,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.374,32.7949,17.7196,0,0,0.004038,3.0764,0.004198,0.313254,11.306,1.1909,309.7812,0.0,1.678,0.003926,0.003926
176,26,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.282,29.445,22.1459,0,0,0.001564,3.1483,0.004419,0.311998,11.2413,1.1914,312.0747,0.0,0.0,0.00225,0.00225
177,27,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,0,force_abort_max_recovery,14.798,41.2266,20.0879,11,10,0.003708,1.6468,0.00435,0.311636,11.3604,1.1928,330.8014,0.0,1.606,0.003628,0.003628
178,28,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,1,,10.324,32.0842,17.2756,0,0,0.002118,3.3493,0.004444,0.313351,11.3969,1.1933,312.1386,0.0,1.6594,0.002295,0.002295
179,29,impedance,waypoint,spiral,gt-noise,0.0,6.0,2.0,0,force_abort_max_recovery,14.94,40.9818,20.7344,11,10,0.003376,1.5548,0.004207,0.311622,11.183,1.1918,315.1436,0.0,1.7126,0.002276,0.002276
180,0,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.322,29.7731,8.1344,0,0,0.00478,3.9453,0.004772,0.307575,11.1769,1.1972,325.8256,0.0,1.5008,0.005645,0.005645
181,1,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.272,30.4345,18.0866,0,0,0.000967,3.7813,0.004875,0.310797,11.2502,1.191,310.7069,0.0,0.0,0.002486,0.002486
182,2,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,11.382,40.3233,21.4726,2,2,0.004458,3.3897,0.004871,0.314711,11.2929,1.1954,315.4632,0.0,1.7025,0.004663,0.004663
183,3,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,7.972,49.8656,21.4493,11,10,0.014496,1.0593,0.004962,0.31693,11.2352,1.1892,306.1038,0.0,1.7345,0.013397,0.013397
184,4,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.272,24.7357,13.259,0,0,0.001034,3.2118,0.004958,0.309596,11.2441,1.1965,306.476,0.0,0.0,0.006445,0.006445
185,5,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,14.158,46.3371,9.7994,11,10,0.00814,1.7921,0.004223,0.317488,11.3395,1.1868,309.9778,0.0,1.5167,0.008264,0.008264
186,6,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,14.48,41.2448,18.9164,11,10,0.005315,1.5303,0.004704,0.314704,11.4007,1.1913,305.4324,0.0,1.9117,0.004881,0.004881
187,7,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.286,29.0971,21.0593,0,0,0.003269,3.5649,0.004547,0.311846,11.2466,1.1949,313.7433,0.0,0.0,0.003469,0.003469
188,8,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.316,33.3016,7.2567,0,0,0.005061,3.827,0.004305,0.316688,11.5594,1.302,322.5751,0.0,1.5324,0.006363,0.006363
189,9,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,11.198,40.491,14.4847,2,2,0.005163,3.7981,0.004796,0.30083,11.2584,1.1946,318.2476,0.0,2.1953,0.01048,0.01048
190,10,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,14.728,42.5449,20.4014,11,10,0.001653,1.5528,0.004525,0.31027,11.389,1.1871,319.9886,0.0,1.5939,0.004795,0.004795
191,11,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.842,36.9868,16.2007,1,1,0.005817,3.9114,0.004837,0.314514,10.9632,1.1957,325.2864,0.0,2.0544,0.009696,0.009696
192,12,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.278,31.2987,21.3653,0,0,0.003809,3.5502,0.004533,0.312147,11.2149,1.1915,307.7921,0.0,0.0,0.004461,0.004461
193,13,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.828,40.5302,20.7868,1,1,0.004402,3.838,0.004516,0.314755,11.2836,1.1946,320.5225,0.0,1.5285,0.003227,0.003227
194,14,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,7.626,59.7879,24.1609,11,10,0.014953,0.992,0.004165,0.32143,11.208,1.1952,319.1075,0.0,1.5736,0.011718,0.011718
195,15,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,7.902,54.7814,21.6619,11,10,0.011212,1.0483,0.004597,0.317846,11.1062,1.1902,305.365,0.0,1.705,0.009127,0.009127
196,16,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,14.618,40.8173,19.7969,11,10,0.005058,1.6398,0.004313,0.312969,11.0931,1.1953,323.9486,0.0,1.7546,0.00465,0.00465
197,17,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,15.132,48.2312,13.2653,10,10,0.000305,4.5473,0.004594,0.302362,11.6171,1.1917,315.1851,0.0,1.7081,0.009832,0.009832
198,18,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,8.818,44.5151,21.4793,11,10,0.011702,1.1568,0.004284,0.310956,11.233,1.1908,306.7281,0.0,1.5297,0.012661,0.012661
199,19,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.278,29.6438,19.0802,0,0,0.003548,3.5199,0.0044,0.309054,11.2739,1.1926,314.8908,0.0,0.0,0.00412,0.00412
200,20,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.272,30.0547,15.4291,0,0,0.003621,3.9992,0.004814,0.312107,11.1811,1.1883,314.9643,0.0,1.926,0.003759,0.003759
201,21,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.27,30.5447,17.6805,0,0,0.003843,3.5072,0.004631,0.313535,11.1783,1.1959,306.4267,0.0,0.0,0.004806,0.004806
202,22,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.242,29.482,14.3555,0,0,0.003534,4.7618,0.004445,0.3106,11.419,1.1963,313.3832,0.0,0.0,0.005919,0.005919
203,23,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,14.886,40.5664,20.6438,11,10,0.006194,1.6896,0.004478,0.314769,11.1895,1.1905,310.0638,0.0,1.6432,0.004119,0.004119
204,24,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.28,26.5966,5.1613,0,0,0.000996,3.5883,0.00476,0.307732,11.1886,1.1964,320.2488,0.0,1.5474,0.005789,0.005789
205,25,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,13.226,41.5557,11.1247,6,6,0.004242,3.9004,0.00476,0.313666,11.2289,1.1891,306.7719,0.0,1.7085,0.007853,0.007853
206,26,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.28,28.3308,20.208,0,0,0.003301,3.8092,0.004357,0.312092,11.2699,1.1917,309.8802,0.0,0.0,0.004499,0.004499
207,27,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,14.388,40.5941,12.6999,11,10,0.005037,1.8123,0.00486,0.31033,11.4694,1.1915,334.1614,0.0,1.5121,0.007256,0.007256
208,28,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,1,,10.326,36.767,19.3954,0,0,0.004231,4.3688,0.004692,0.314779,11.3334,1.1941,313.2971,0.0,1.5171,0.004591,0.004591
209,29,impedance,waypoint,spiral,gt-noise,0.0,6.0,4.0,0,force_abort_max_recovery,14.718,40.8533,19.9251,11,10,0.003336,1.6703,0.004131,0.311459,11.2116,1.1907,317.1223,0.0,2.2151,0.004551,0.004551
210,0,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.804,40.3542,11.4838,1,1,0.005591,2.5657,0.004533,0.305974,11.2731,1.1974,327.8584,0.0,2.1392,0.008467,0.008467
211,1,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.272,27.3936,16.5283,0,0,0.001557,3.9401,0.004692,0.310788,11.2752,1.1915,309.6275,0.0,0.0,0.003729,0.003729
212,2,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,14.446,50.8242,14.1306,9,9,0.004246,3.9272,0.00479,0.316115,11.2407,1.1962,316.7285,0.0,1.6287,0.006994,0.006994
213,3,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,7.906,41.3665,20.6704,11,10,0.02106,0.9776,0.004233,0.321015,11.2179,1.2209,301.2313,0.0,1.8882,0.020096,0.020096
214,4,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.268,23.561,11.1701,0,0,0.001692,3.7544,0.004402,0.309506,11.3291,1.1985,304.3387,0.0,0.0,0.009668,0.009668
215,5,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,7.224,64.5943,22.8251,11,10,0.011667,0.9486,0.004852,0.319269,11.2135,1.1844,308.6962,0.0,1.7408,0.012396,0.012396
216,6,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,14.274,42.0874,19.0225,11,10,0.006093,1.6108,0.00399,0.31714,11.4502,1.1897,305.695,0.0,1.5467,0.007322,0.007322
217,7,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.286,28.0172,10.8437,0,0,0.004256,4.1128,0.004648,0.311861,11.229,1.1962,314.3926,0.0,1.5009,0.005204,0.005204
218,8,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,13.672,44.5916,11.9946,7,7,0.004842,5.3548,0.004962,0.318475,11.5426,1.304,320.4749,0.0,1.5138,0.009544,0.009544
219,9,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,9.282,59.4429,22.7946,11,10,0.009449,1.1986,0.003969,0.296363,11.4613,1.1952,317.9743,0.0,1.8071,0.01572,0.01572
220,10,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,14.198,42.4992,10.6968,11,10,0.002284,1.7978,0.004811,0.308933,11.4177,1.1855,321.5715,0.0,1.6723,0.007193,0.007193
221,11,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,8.016,41.948,23.214,11,10,0.017162,1.1087,0.00422,0.316831,10.949,1.198,384.7147,0.0,1.8295,0.014544,0.014544
222,12,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.278,35.6968,6.7385,0,0,0.00085,3.9255,0.004617,0.312287,11.1901,1.1914,305.6174,0.0,1.503,0.006692,0.006692
223,13,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,14.67,40.7617,19.5925,11,10,0.007308,1.648,0.004393,0.316161,11.2891,1.1941,319.9996,0.0,1.6196,0.004841,0.004841
224,14,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,7.328,96.2576,23.7141,11,10,0.020527,1.0123,0.004644,0.325679,11.1378,1.1968,321.4623,0.0,1.5098,0.017577,0.017577
225,15,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,7.814,45.1226,21.4627,11,10,0.015434,1.0346,0.004642,0.320825,11.0251,1.1888,302.6852,0.0,1.7749,0.013691,0.013691
226,16,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,14.324,40.8458,9.4171,11,10,0.005996,1.7833,0.004752,0.313022,11.0923,1.1947,326.0687,0.0,1.687,0.006975,0.006975
227,17,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,8.93,48.2129,22.6811,11,10,0.009661,1.0876,0.004177,0.298078,11.6727,1.1908,314.0317,0.0,1.7182,0.014749,0.014749
228,18,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,8.95,44.4296,21.3144,11,10,0.017496,1.1604,0.004782,0.310013,11.1563,1.1887,300.7612,0.0,1.8134,0.018991,0.018991
229,19,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.282,13.118,4.7607,0,0,0.002699,4.2293,0.004159,0.307695,11.3193,1.1922,313.5162,0.0,1.768,0.006179,0.006179
230,20,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.248,33.4658,7.4744,0,0,0.004113,2.3963,0.004118,0.313307,11.2394,1.1877,313.3082,0.0,1.5185,0.005638,0.005638
231,21,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.272,23.0138,5.2334,0,0,0.003341,3.997,0.004214,0.314899,11.1616,1.1967,304.4302,0.0,1.5678,0.00721,0.00721
232,22,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.24,25.7262,3.2385,0,0,0.003481,4.5661,0.004722,0.30941,11.2414,1.1987,313.2198,0.0,1.6924,0.008878,0.008878
233,23,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,jam_max_recovery,13.926,41.5796,10.7317,11,10,0.00715,1.7751,0.004653,0.31624,11.2111,1.1895,309.3253,0.0,1.6258,0.006179,0.006179
234,24,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.762,40.2375,7.1686,1,1,0.003585,2.5042,0.004568,0.3062,11.221,1.1981,321.1293,0.0,1.7668,0.008684,0.008684
235,25,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,8.25,42.7748,21.0925,11,10,0.012366,1.0192,0.004129,0.315078,11.1951,1.1872,303.772,0.0,1.8489,0.011779,0.011779
236,26,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.278,26.2255,6.6857,0,0,0.0016,3.8463,0.004334,0.312203,11.269,1.1921,307.6826,0.0,1.546,0.006749,0.006749
237,27,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,13.772,53.318,14.9085,11,10,0.007071,1.6789,0.004725,0.310032,11.4969,1.1902,337.52,0.0,1.7143,0.010884,0.010884
238,28,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,1,,10.326,39.0001,11.9475,0,0,0.004713,2.4428,0.004093,0.31723,11.3718,1.1949,314.4414,0.0,1.6243,0.006886,0.006886
239,29,impedance,waypoint,spiral,gt-noise,0.0,6.0,6.0,0,force_abort_max_recovery,14.356,40.9298,13.0845,11,10,0.003905,1.8015,0.004017,0.311303,11.3778,1.1897,319.0995,0.0,1.9217,0.006827,0.006827
240,0,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,14.854,41.2318,16.9311,9,9,0.005867,3.3641,0.004273,0.304356,11.2586,1.1977,329.9113,0.0,1.8952,0.01129,0.01129
241,1,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,10.27,25.8527,14.9659,0,0,0.002152,2.531,0.004512,0.31078,11.303,1.192,308.5453,0.0,0.0,0.004972,0.004972
242,2,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,13.098,80.5127,15.8254,11,10,0.010505,1.869,0.004121,0.318534,11.2915,1.197,317.9788,0.0,1.8528,0.009325,0.009325
243,3,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,7.812,41.0488,20.4103,11,10,0.027551,1.0824,0.004388,0.324058,11.1867,1.2594,296.4296,0.0,2.0735,0.026794,0.026794
244,4,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,10.264,17.7119,6.3378,0,0,0.002327,4.0362,0.004842,0.308369,11.2759,1.2005,302.1837,0.0,0.0,0.012891,0.012891
245,5,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,6.818,42.3763,21.0427,11,10,0.014764,1.0658,0.003879,0.323035,11.2586,1.1818,307.4279,0.0,2.1409,0.016527,0.016527
246,6,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,13.978,40.9345,16.9585,11,10,0.007079,2.0366,0.005,0.317569,11.3196,1.188,305.9521,0.0,1.6569,0.009762,0.009762
247,7,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,10.29,25.8858,7.4792,0,0,0.003637,2.8082,0.004754,0.311879,11.2092,1.1975,315.0386,0.0,1.9204,0.006939,0.006939
248,8,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,8.118,45.0526,21.4434,11,10,0.015316,1.2387,0.00445,0.321211,11.6235,1.3036,318.4007,0.0,1.9702,0.012725,0.012725
249,9,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,9.4,41.8931,20.694,11,10,0.013911,1.3027,0.004426,0.290886,11.5034,1.1958,317.691,0.0,1.8446,0.02096,0.02096
250,10,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,13.7,73.7295,15.8057,11,10,0.003738,1.8037,0.004389,0.308644,11.4962,1.1839,323.1579,0.0,1.6307,0.00959,0.00959
251,11,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,7.792,41.451,20.9585,11,10,0.022069,1.1121,0.004679,0.318207,10.852,1.2001,387.1067,0.0,1.5249,0.019392,0.019392
252,12,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,13.126,47.1636,10.9593,6,6,0.00257,4.1629,0.004695,0.312426,11.1711,1.1913,303.4419,0.0,1.5274,0.008922,0.008922
253,13,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,13.856,42.9244,9.0037,11,10,0.007891,1.5997,0.004461,0.317585,11.2646,1.1937,319.4809,0.0,1.5309,0.006455,0.006455
254,14,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,7.186,41.8897,20.7655,11,10,0.026104,0.9232,0.004457,0.330877,10.8905,1.1987,387.3884,0.0,2.1528,0.023436,0.023436
255,15,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,7.47,42.5823,20.7503,11,10,0.019635,0.9601,0.004796,0.323803,10.9505,1.2053,300.0491,0.0,2.181,0.018255,0.018255
256,16,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,13.836,50.7311,13.9567,11,10,0.007086,1.5628,0.004523,0.314136,11.1759,1.1939,328.1759,0.0,1.6655,0.0093,0.0093
257,17,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,8.994,41.4079,21.2767,11,10,0.01424,1.0686,0.004919,0.29275,11.7449,1.1898,312.8397,0.0,2.1908,0.019665,0.019665
258,18,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,9.092,41.5258,19.4136,11,10,0.023232,1.0945,0.004524,0.310126,11.2197,1.2184,294.7561,0.0,1.7373,0.025321,0.025321
259,19,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,10.282,26.8656,12.8926,0,0,0.004425,2.1475,0.00487,0.305305,11.2596,1.1918,312.1268,0.0,1.6725,0.008239,0.008239
260,20,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,13.002,41.0992,10.97,6,6,0.004263,2.7247,0.004338,0.313479,11.1934,1.1871,311.6539,0.0,1.5992,0.007518,0.007518
261,21,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,11.822,43.2198,8.9094,3,3,0.003188,4.5777,0.004776,0.315255,11.095,1.1974,302.4426,0.0,1.5884,0.009613,0.009613
262,22,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,10.248,26.438,10.9368,0,0,0.001961,2.2709,0.004317,0.309258,11.394,1.2011,313.0485,0.0,1.6058,0.011837,0.011837
263,23,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,14.198,44.6816,10.6608,11,10,0.008821,1.9547,0.004601,0.317722,11.2856,1.1885,308.5922,0.0,1.5999,0.008238,0.008238
264,24,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,1,,14.718,40.8589,12.3913,9,9,0.003695,3.1076,0.004483,0.304674,11.2012,1.1999,322.0151,0.0,1.9012,0.011578,0.011578
265,25,impedance,waypoint,spiral,gt-noise,0.0,6.0,8.0,0,force_abort_max_recovery,8.05,41.8959,21.9926,11,10,0.016098,1.0552,0.004746,0.315491,11.1384,1.1894,300.7827,0.0,1.718,0.015706,0.015706
